Первая главная компонента,Вторая главная компонента,Кластер
0.007473804976111304,0.11701543845005206,0
0.07927665143849469,-0.43074844900659365,0
-0.17781737134712827,0.07838990873132065,0
-0.29631888041933757,0.1474315474687369,0
0.06035176953028848,-0.3517927300034664,0
-0.23654824810478234,0.1167794650073572,0
-0.09899485242375954,0.37949415803281533,0
-0.00974447787504634,0.02661725163426737,0
0.02203535796383826,-0.24165105194717326,0
-0.09572247761369417,0.2783270609508832,0
-0.25787617862257933,0.0302044273294607,0
-0.24010741333765365,0.3205553240624581,0
-0.02614920392035387,-0.14678450513045246,0
-0.42403920896041913,0.022777206973685824,0
-0.4079475928598426,0.14888248674368554,0
-0.2037850241839697,0.23888314568849459,0
0.03745866219219108,-0.04957885434897171,0
-0.3128716729642182,-0.13404807071111716,0
-0.11222512470682743,-0.385277912629713,0
-0.070775914961058,0.05798368865528047,0
-0.27944608109939223,0.2973930022657042,0
-0.1693953572342026,-0.2799437490731968,0
-0.06348010697801872,-0.10825550697814845,0
-0.04507605936164286,-0.16262818999663187,0
-0.39092247827233645,0.3594932035598322,0
-0.42718181913020703,0.16103413511070777,0
-0.20210537724165722,-0.2247746633749021,0
-0.2347183882010571,-0.2873841226594326,0
-0.05744515478084052,0.06248454856429721,0
0.02454294737103341,-0.2515467455269174,0
-0.09561469978833637,-0.2914576471266579,0
-0.34176536942141583,0.0987191050288779,0
-0.033050038818274376,-0.3405613458960514,0
-0.2731608982150965,0.18841675033907462,0
-0.11683282604563082,0.22667760840377188,0
-0.2634884821008761,-0.14660209469228017,0
-0.18852223103723703,-0.10607469244081585,0
-0.4056331176873685,0.3121313382607046,0
-0.15983649022279686,-0.28181635702890784,0
-0.09803693044328848,0.25880071392219445,0
0.05830514453449719,-0.25694999457683576,0
-0.02596138207224042,0.4725672295753694,0
-0.20493479178216525,-0.2497248430674224,0
-0.1855337610891709,-0.23204359570487942,0
-0.09766478636796876,-0.2314816511917965,0
-0.3021490583349437,-0.1342604694158027,0
-0.1665791154964631,0.02598628958499603,0
-0.025461445091457032,-0.161639130020424,0
-0.2653174352012334,0.1938873327876817,0
-0.039269043557881696,-0.23153668345897838,0
-0.10651484705591098,-0.042994350099287135,0
-0.06847988696376969,0.03796825560896782,0
-0.08828907094944713,-0.0028174797565751713,0
-0.14602941481079076,-0.05667427636702637,0
-0.24570946792786502,0.42141856459222476,0
-0.4048866592811079,0.3125290348207431,0
-0.02706943433062595,0.22448550832981667,0
-0.2926027157932821,0.330354502441514,0
-0.004114415145329531,0.059355524997243767,0
-0.1190115887696101,-0.1348421886310805,0
-0.27179240381799297,-0.12973146410304084,0
-0.24255527850938877,0.024516003476316273,0
-0.3034695289443916,-0.30711010575674996,0
-0.2945162242415746,-0.05308541807239491,0
-0.38268613016203257,0.3826324271121913,0
-0.2851946566152086,-0.2291805003161434,0
-0.010789417613806761,-0.056069465840084355,0
-0.13041370762975027,-0.11419496742755272,0
-0.28258524375545785,-0.042820320332332,0
-0.007701379108664038,-0.04097225959213921,0
-0.3925608592972352,0.3663459033736015,0
-0.37905732693793387,-0.0484838237323081,0
-0.10367221153788872,-0.24962258276725033,0
-0.02606822184729702,0.1691391872936873,0
-0.2245227408127763,-0.07809243149722808,0
-0.3004800061191584,0.43179483035257576,0
-0.14517407561792928,0.13541958039215327,0
-0.16610560838347854,0.0549651408945824,0
0.010145313473325705,-0.4648015465090111,0
-0.2640895951075972,0.24785082808502,0
-0.3560697424611711,0.19852023182968315,0
-0.13424746629179804,0.08169759609006273,0
-0.05407431112582708,-0.502526183602393,0
-0.1624551438260376,-0.30939538860753263,0
-0.14280397803129055,0.43863982992202916,0
-0.2005780097576746,0.23133891015441954,0
-0.11685987391835054,-0.2772164529378098,0
-0.06199244851357132,0.39858566025815234,0
-0.1873933497835963,-0.30351965546050735,0
-0.2806734845278286,0.19048533807821108,0
-0.09028412391307136,-0.3663030338395418,0
-0.17515300701569153,0.18329946516605272,0
-0.21281023968736612,0.05444286405705928,0
-0.36987702500295416,-0.13241939497882832,0
-0.15120254193515958,0.3340695656703174,0
-0.2933080295670039,-0.048471221664247686,0
-0.19372034231906288,0.005855232903581006,0
-0.3323831653823999,-0.23789604594820454,0
0.046126432511407446,-0.5241494418578668,0
0.042879456771274554,-0.1407559905027896,0
-0.025705837822617435,0.08470113133379156,0
-0.07729137874844148,0.09237671030926357,0
-0.11837237017335969,0.07588898359474198,0
0.06526543873971268,-0.26698945394806023,0
-0.20033649453092137,0.15281820592873577,0
-0.3169362868360148,0.2818994285301116,0
-0.195896343637455,0.13993175657310614,0
-0.16761723214127397,0.4434983985914794,0
-0.2709145685668336,0.35285167966659914,0
-0.07842492663821728,0.3601615802601574,0
-0.3410824656945165,-0.2280770223356059,0
-0.3311623008210598,-0.18276908836802883,0
-0.24796403195771224,-0.1605247729602583,0
0.016665886613621898,0.040534987010556314,0
-0.02170153320965653,-0.17718518702293104,0
-0.17327779312090094,0.29772546314518133,0
0.04379841773204782,-0.35013722503255107,0
-0.03051651360620034,0.005681176848803908,0
0.08072434626962105,-0.38046015445198034,0
-0.18686007408765945,0.3113406102725517,0
-0.2533968399264686,0.0055216304304387545,0
-0.31408768103010526,-0.16238047691840968,0
-0.16496007129860096,0.01052160606354463,0
-0.11988024531234213,0.05019246658712782,0
-0.03751157354758915,0.2911594179388663,0
-0.21281483731123516,0.09999371945970348,0
-0.23394531931691287,0.23032475842412461,0
-0.011657355551297753,0.17229468398907832,0
-0.06466910175746575,-0.1531050246888623,0
0.0225082303401975,-0.1023220932160946,0
-0.3571126907564567,-0.08625655198691795,0
-0.04587912666423049,0.12224924649591111,0
0.11178460193687667,-0.409767723319835,0
-0.12083796039236602,0.36778253088299345,0
-0.14934468372017662,0.13882783069160423,0
-0.049292224748553895,0.3368438912646886,0
-0.2934884030515219,0.14555030664081953,0
0.04696008498036731,-0.4189851509336215,0
-0.06313611653503881,0.1126586919693043,0
-0.1981183913985215,-0.363662104626194,0
-0.23748966453120005,0.003570036454423428,0
-0.14641905834483282,-0.1597500448206938,0
-0.3074232329024166,0.03618548457330833,0
-0.24109853544680213,0.20604139754722106,0
-0.0436705979388761,-0.22212846540554498,0
-0.06802814725457428,-0.4307579156412665,0
-0.21066339703967474,0.2128089519901772,0
0.05848997114867923,-0.23237867151650585,0
-0.19691334982822936,0.20568276872863575,0
-0.052357923961253355,-0.18003873591547973,0
-0.2377894176507568,-0.2457374866270439,0
-0.36550222996493237,0.04339067246028866,0
0.06285719177596658,-0.19732241990467844,0
-0.30778199508881304,0.19588816596556613,0
-0.34759942096581836,0.375777740151828,0
-0.1645693603759421,0.3596858883988309,0
-0.400324795260077,0.039709757737335906,0
-0.02954956840193148,-0.3500119070572674,0
-0.2578302501460519,0.32825975938185886,0
-0.11385543431435242,0.03961012186735256,0
-0.24673050138264935,-0.16759529403585427,0
-0.0988923871510035,0.26270240154673147,0
-0.031018590585915922,-0.18394867651338484,0
-0.14665780164433337,0.1703374470811084,0
-0.05695537413143035,-0.2605012065830337,0
-0.1126721172480035,-0.058056996901584626,0
-0.3419836249459405,-0.03619878157507736,0
-0.39578038647010344,0.27989147179049084,0
-0.1996722689543934,0.03448725631124142,0
-0.034732873362093485,-0.29765246066020895,0
-0.2022553665301253,0.44618385520147397,0
-0.272826279421358,-0.21729753877256336,0
-0.2151549590813998,0.014290140231629913,0
-0.01908057986557046,-0.1839829188130145,0
-0.10972133883568429,-0.12733228344991893,0
-0.17556047339486988,0.05709108693140204,0
-0.14612539949734651,0.16653317876918938,0
-0.07573219412423943,-0.09456009024067534,0
-0.3128734976997278,0.3151136984061603,0
-0.12342846764351165,-0.06372390260512906,0
-0.07805830774274836,0.36421542889532976,0
-0.15782476343977447,-0.11930967079869226,0
-0.2434340620118261,-0.10478107700305732,0
-0.3134106089234331,0.3723649255286334,0
-0.0575597090230754,-0.2077009632889703,0
-0.15001332230012443,0.07096900590311801,0
-0.2006247210869693,-0.24117927625109217,0
-0.3081986552869829,0.4196157537443808,0
-0.326974354601717,0.28427613184964545,0
-0.014605675128934946,0.007605646902283608,0
-0.34713742958589905,0.27649932114604997,0
-0.011411211652121774,0.14896594285611722,0
-0.13221454707467006,-0.128314593256058,0
-0.3453961571004986,0.31357001134528883,0
-0.24715360828200622,-0.14108124809314393,0
-0.038308087851544416,0.356034894691661,0
-0.2125851235565229,0.28417713199007927,0
-0.2907922717890106,-0.07036539369984882,0
-0.3378025319932537,-0.24544407059724346,0
-0.1180239812186727,0.28876564615660494,0
-0.3001594039522415,0.1692648042615858,0
0.03230838604033396,-0.3642258286262983,0
-0.03369181808752505,-0.4799762438895466,0
-0.24168419742214767,-0.05955492399637071,0
-0.40522791534378594,0.050304908441704765,0
-0.2819992477839151,0.13374774584548085,0
-0.29153949276256247,-0.08846009969768087,0
-0.16141799522869787,-0.06696790394268802,0
-0.4156782563826879,0.17182376895636636,0
-0.14181110473371694,0.44072387131411095,0
-0.3068426542984088,0.31258558046620316,0
-0.09617395163205811,-0.40914953551493954,0
-0.09026895722068815,0.07143532057184494,0
-0.2406420033448631,0.020026890314668314,0
0.021335544431845425,0.02589255924244442,0
-0.10947892655934979,-0.24023032740499753,0
-0.28621581328414064,0.3883388674885533,0
-0.18153869971265776,0.3765039007269175,0
-0.0880529154058545,0.19392717361946096,0
-0.3913946161194309,0.019571316039054373,0
-0.04498969541908581,-0.1438935582318697,0
-0.13307234471072207,0.011031895873194045,0
-0.1499333561694772,0.05575725271192356,0
0.03606076553098033,-0.3883124618329224,0
-0.22446508152654912,0.28834790568327284,0
-0.06699578354360917,-0.053912187832301076,0
-0.3455180067202301,-0.033664723666198534,0
-0.3124123246961361,0.026899563737776445,0
-0.2404884748770813,-0.2613760715615011,0
-0.025762635420043572,0.20992215201696127,0
0.02775646664115925,-0.4063137828961884,0
-0.18853661005059838,0.14720328590801035,0
-0.25183375516909867,-0.04050146525962215,0
-0.2556854546644796,-0.005829461888703056,0
0.07053787225972162,-0.29788296794443364,0
-0.15618423605978252,0.04985555580611402,0
-0.10354299722847407,0.18828460777355316,0
-0.08643237274605166,0.44696508370394317,0
-0.11067887422195924,0.12315761314692197,0
-0.09217565052479688,-0.2743606532958464,0
-0.31239014305659957,0.4721821826915783,0
-0.08117659526397115,-0.34077350011419066,0
-0.2375053975419609,-0.027829812422732966,0
-0.3111420314207505,0.31534216863035214,0
-0.3236002740020067,0.1735111637144478,0
-0.365207681797218,-0.04028786574086876,0
-0.28896939774214786,0.16171362043685014,0
-0.2413226088710983,0.34755094174341616,0
-0.09090286370349777,-0.13273402092309747,0
-0.31195643280715635,-0.13702902113286977,0
-0.2894261567722627,0.33651709558082926,0
-0.3036133432172071,0.1854284846541552,0
-0.28055741603573886,0.2226710754685823,0
-0.335975834764658,-0.1282154172866747,0
-0.13971575259641286,-0.19111228730701357,0
-0.25758243555221255,-0.1817028652912805,0
-0.10229460482971037,-0.3868401580017474,0
-0.03480312469372312,-0.2237460255487098,0
-0.3182197757677485,0.15932679714612996,0
-0.013162761904198256,0.35232374112462644,0
-0.30697779748495074,-0.09107700609942868,0
0.016550653746423498,-0.3658661576774983,0
0.050482511758100354,-0.44624359736885083,0
-0.036546489554540075,0.23930657955958748,0
-0.1942628841493433,0.23143692478281705,0
-0.22307276404353094,0.42502455141709355,0
-0.1422003110053998,0.3127217222568627,0
-0.2349875099677145,-0.04265665640997249,0
-0.3645387936179123,-0.03614109842685031,0
-0.15686890492561656,0.11165205746493018,0
-0.36954278082981973,0.166470619231873,0
-0.2866559731350621,-0.2872736754396575,0
-0.32301333028694584,0.03579608501759235,0
-0.11670297367245379,-0.2578091738881148,0
0.0828568536367661,-0.42018241591823974,0
-0.08222950090282748,0.1553316400345807,0
0.004263605049856726,0.2626636965153069,0
-0.09303310064217324,-0.4099141137648016,0
-0.11630210297616139,-0.10710395278528687,0
-0.2506460923160328,0.1839540940088403,0
-0.22228907051550972,-0.10144689545067315,0
-0.3121074438796549,-0.0051091566122898405,0
0.06405052719142575,-0.35469594200061283,0
-0.26661735422191984,0.21129910147738523,0
-0.05432671787410937,-0.4830053282483332,0
0.06922487685293806,-0.3828871643385477,0
-0.11808457048627109,0.2820795657326467,0
-0.4071220829384291,0.2913091414694646,0
-0.22192848960813133,-0.03031165650719949,0
-0.2261875350144335,0.41403635428462604,0
-0.11156203039041546,0.17271411096222042,0
-0.07676007722726459,0.058854751252628325,0
-0.030071822390139856,-0.4337753765589763,0
-0.048996435826880104,-0.48990027533196484,0
-0.3039429782700629,0.3085123187440691,0
-0.1479637216571424,-0.3402173724393862,0
-0.3382835814924731,0.3653047055786419,0
0.02431565171169753,-0.2028870733668848,0
-0.20699224233103933,-0.3006852881516778,0
0.06369392271819478,-0.33721729962287195,0
-0.3630147294425756,0.24086437499624805,0
-0.20705155764306477,-0.3461307408558806,0
-0.03801735900273755,0.3480104142399145,0
-0.1494296258140898,-0.015349636729920707,0
-0.007663026787917967,0.03280913328093723,0
-0.2548150246270933,0.15919840300853066,0
-0.3314658372494098,0.44643897843666797,0
-0.23469838847152882,-0.22597599605723298,0
-0.44764448819867064,0.13817895632264587,0
0.0308478100174081,-0.1375603996238137,0
-0.2704728430006367,0.08083832878141457,0
-0.1956617397348075,0.11030767481273739,0
0.025778833143754756,-0.33284754579577375,0
-0.11220489444292069,0.3555475530373997,0
0.0022524762203341353,-0.1877817456728077,0
-0.2606318441410499,-0.20774488883007663,0
-0.4362239927963573,0.10801858392728228,0
-0.3896859365665199,0.2152436531339961,0
-0.32184769576795563,0.4834714824744687,0
-0.11116977625988927,-0.3922662901550295,0
-0.0924916793002271,-0.39540865569953537,0
-0.32291597513386533,0.22226657281722886,0
-0.08492545843854853,0.42703661062165466,0
-0.04588142688993549,0.3347849563046635,0
-0.18725964603492154,0.3869119576565467,0
-0.08069293373095203,-0.2756013974067916,0
-0.11869742530877048,-0.3362334843079773,0
-0.04854838545198551,0.30182607637096004,0
-0.2660363839111147,-0.20654573131508785,0
-0.355962045254807,0.27860796927452924,0
-0.32106797461276576,0.11528487654014845,0
0.03745188617757072,-0.0862012781047023,0
0.056606698846497695,-0.17942118800812737,0
-0.196554480747845,-0.3281889222681586,0
-0.25175277851565997,0.41212567200005873,0
-0.2660705603797166,0.25884303546474646,0
-0.09916553495316822,0.19622096960139934,0
-0.3057767779269431,0.1635107916342409,0
-0.04534777349386739,-0.5437712921872373,0
-0.186215173451699,-0.23421273727269493,0
-0.36323689625325567,0.1511573110046336,0
-0.0873782428748549,-0.4393302258729354,0
-0.339146053493156,-0.00041408177273368846,0
-0.08492374079122657,0.006750311511353917,0
-0.298306465924669,0.062065477944300396,0
-0.05909768172767806,0.31362318077547985,0
0.07697049924569177,-0.38090616016609696,0
-0.24638525970526806,0.45754641445028116,0
-0.34411756322169734,0.2878432360130679,0
-0.1313521310451423,0.2312472150279297,0
-0.2880152560692968,0.1929539093918743,0
-0.27467811206709264,0.3188064408000362,0
-0.219093193663528,0.4504780251423846,0
-0.2549827800944776,-0.1477203622641374,0
-0.03871393927007288,-0.4357976365417572,0
-0.1978508058877322,0.3378604095423822,0
-0.08949800643144995,0.17545059945516953,0
0.022945745041215253,-0.00730736694745426,0
0.10718417347184765,-0.37358505695911726,0
-0.2681931584091167,-0.16341536448675242,0
-0.08873855123983532,-0.22578503014792828,0
-0.23240247564231317,-0.06432145133696203,0
-0.32544391166834113,0.07297755433283257,0
-0.1217164661450595,0.261083856828593,0
0.09114142667002219,-0.31447138649190753,0
-0.08667673679577693,-0.2517181151522275,0
-0.23522703264165154,0.43906285220973973,0
-0.30151367596278705,-0.17824981013611538,0
-0.3231209442344473,0.37200999646015387,0
0.025982553452939275,-0.20280575975210827,0
-0.1708383909139827,-0.2751164984283896,0
-0.03925140808612093,0.33160123012328,0
-0.2806178444317658,0.05593202272485362,0
-0.2337011441412572,0.3380141240879937,0
-0.4214439089626671,-0.045325689388788594,0
-0.28099066564739256,-0.3781786986146988,0
-0.0903727882302322,0.37413536831365796,0
-0.3215344928665237,0.08873495720154995,0
-0.10940565420397336,-0.4383234323482034,0
-0.11797431179228164,0.1778777495513605,0
-0.2167131022936067,0.32870403575686696,0
-0.06618968781311076,0.015768294776792237,0
-0.05507127861857017,0.002716473987899893,0
-0.22077885404100797,-0.1337951478582783,0
-0.1961589554893532,0.1638577353441304,0
-0.17027010051019198,-0.4112275050215947,0
-0.20443019584356287,-0.01321950869643699,0
-0.20652267805497582,0.18379739116218077,0
-0.017510999180710078,-0.41873488115604257,0
-0.011574202629035264,-0.36922311355073123,0
-0.3649385134018934,0.0035133796211770413,0
-0.3364103747877595,0.43910565340809193,0
-0.3708311809667425,-0.06869052093396201,0
-0.18048833750311824,-0.04455525545799387,0
-0.11059916355719801,0.30890548220379693,0
-0.25760047686167425,-0.11161113254197565,0
-0.24855900451721163,-0.2877551190067262,0
-0.3005758906924717,0.3506702983479838,0
-0.09329822868447368,-0.1811268357435409,0
-0.2815623934427323,0.3129678263638249,0
0.05571700333652905,-0.20099113731426674,0
-0.32868176142285155,0.07509806022623192,0
-0.1286524020592974,0.47376470435602197,0
0.028908422693707386,-0.4249834228250546,0
-0.07218539293332864,0.2961496909099375,0
-0.09636579777507796,-0.07922546310141546,0
-0.40129423379991425,0.2743034080802835,0
-0.18078253966436333,-0.38378890136120797,0
-0.11223284353880426,-0.20111089981703692,0
-0.043542657097390046,-0.2559645416798137,0
-0.16517754995040912,0.061827931272307166,0
-0.375781121705056,0.03192957116075891,0
-0.20740237610508291,-0.11010928947766052,0
-0.16115290519396064,-0.23799954318065997,0
0.021964452615929275,-0.29520101227227674,0
-0.2565799624460136,0.448253008881749,0
-0.0776964602012027,-0.13712035924615976,0
-0.14803606512913306,0.3458592242996081,0
-0.3498789207448367,0.17635838198434398,0
0.062276160978092424,-0.27732646730598115,0
-0.019056606095530424,0.2259123249485825,0
-0.21016839361463435,-0.2532343793710762,0
-0.24631384921770336,0.03660905346266131,0
-0.036895887898662084,0.23472136007409614,0
-0.19659182214085652,0.15196975519624845,0
-0.20812404319500588,-0.017645098010057873,0
-0.26943076795811993,-0.2174652434740155,0
-0.1407784665618145,-0.08256474552809143,0
-0.1318309366914169,-0.379557489075812,0
-0.12907120229556343,-0.31613037629639323,0
-0.007298698251512852,-0.21522421333860908,0
-0.17649652893439197,-0.0846703816354023,0
-0.020060879618294385,0.18930506388458704,0
-0.24502721236600555,0.07559067834925659,0
-0.2913360468227623,0.3364186137781166,0
-0.08698914771237776,0.11194965805824207,0
-0.07849973915862297,-0.3725455596760273,0
-0.34742750480207574,0.06448801185146258,0
-0.04303545862368107,0.3457797815238409,0
-0.23759950028059396,-0.12351951253990663,0
-0.011480341158437466,-0.4255391377326427,0
-0.15936299373688995,-0.31312204123796644,0
-0.38152937000832265,0.1996922070676109,0
-0.002417235179340744,0.04233910152878515,0
-0.15231557122650635,-0.016768379742818047,0
-0.05635773972832508,0.22758107288130064,0
-0.13531286201968912,0.20341061246049405,0
-0.1507847556689086,0.22398416970059987,0
0.045822672050045754,-0.503011605531414,0
0.013294163329980282,-0.20488723951580382,0
-0.23735461725996743,-0.28455943780069054,0
-0.23146854184813337,-0.2711339492345131,0
-0.002784123615477593,-0.41509064957970027,0
-0.06830754002701787,0.35409862461151753,0
-0.09608392615146509,-0.329103349154788,0
-0.026232927413345663,0.3888290128191909,0
0.01840566695562517,0.029278059517987936,0
-0.36161236139381264,-0.07704702464885019,0
0.011893322172463883,0.12177927629358129,0
-0.06373107536481036,0.31244272559126807,0
-0.04302800299736711,0.27276140960923534,0
0.021464874094326902,-0.2751165386828566,0
-0.21080019734269234,0.15465620262922955,0
-0.3094994058448905,0.1688576292857581,0
-0.2545815941285279,-0.37271874708591896,0
-0.057988978712329955,0.3162535284743934,0
-0.10850222439371515,-0.3630225548347021,0
-0.25808477470018915,-0.36628253411561673,0
-0.12056391961732384,-0.07574604101232245,0
-0.18345080479754636,0.2868598508437409,0
-0.4203577561469014,0.30639232813254796,0
-0.08015151677311831,0.18552913869561688,0
-0.3911908739515732,-0.06761343987296485,0
-0.4193508462960949,0.30056012743652405,0
-0.15324579875129304,0.04504415712478009,0
-0.11239272400800908,0.3459091471916794,0
-0.2754220595581798,-0.026625419625339944,0
-0.16958073328106907,0.445717401598451,0
-0.14371310955288144,-0.1734877828407585,0
-0.2446212104261019,0.4048190606268199,0
-0.06854206615880472,0.27067571247411487,0
-0.29722213310801626,0.28728561784539797,0
-0.10967790270469666,-0.2814203278850383,0
-0.2719088445384468,0.39458431195131805,0
-0.21774690992255807,0.06669418256446785,0
-0.09206329845348742,-0.06787679136916962,0
-0.1752130442555142,-0.004127047302612793,0
-0.1615750539868131,-0.14977680048049694,0
-0.2500649381142657,-0.25668544237170693,0
-0.21181820596064962,0.09813306902464403,0
-0.154130280424887,-0.2786251956825242,0
-0.32874299057137735,0.160894144298366,0
-0.0018653809814795507,-0.4663844301181909,0
-0.29126886269064034,-0.0101723745099651,0
-0.08254444056035126,-0.19787695985314951,0
-0.12326911404186792,-0.3217528856269616,0
-0.03396723902824661,-0.24379588236320351,0
-0.12422658205957658,-0.2959618523212784,0
-0.04755713934693487,-0.028043455824264176,0
-0.20619752780595668,0.4121624473240855,0
-0.16868521478831583,0.012292593250617757,0
-0.3916971327257783,0.27329683964358586,0
-0.21568907616514582,-0.33692208945261715,0
-0.13643520108600252,0.22653774879218685,0
-0.021823267467703696,0.23677230609755912,0
-0.2126380875211139,0.2196186201763784,0
-0.045600263753039626,-0.11217096357820322,0
-0.15523200816349023,-0.05418533501841514,0
-0.1404201864446237,-0.40319092885054897,0
-0.061248661242878706,0.07771503831877681,0
-0.14394953984822376,0.18780729576403007,0
-0.07156331335756465,0.41252405176345935,0
-0.12897161055950113,0.47072819998940074,0
-0.19211982537377423,0.1103930644090907,0
-0.2069529142867053,-0.3680762118612512,0
-0.15206040830138862,-0.013887944963497064,0
-0.18562717994040626,-0.3445823023932065,0
-0.34801920696076316,0.3584552812066859,0
-0.2968397407250294,0.3661636009042629,0
-0.05281505952882607,-0.2839471694344933,0
-0.17291574091962728,0.3413894835478359,0
-0.20468976529821947,0.4067592432658339,0
-0.04879191762708674,0.08443896168578129,0
-0.015617272346198722,-0.37151209207091046,0
-0.3096745766219445,-0.1535555035358358,0
-0.07227051997718488,0.35728412624586786,0
-0.1372524130188642,-0.28672399496469275,0
-0.16941831871631732,-0.2933809502690322,0
0.05970135435255455,-0.24633623278949124,0
-0.024822119188859456,-0.3493810837415592,0
-0.08156875381978099,0.22396132986964087,0
0.02670374450955951,-0.4528491924096914,0
-0.3184889293162373,0.15165702322214655,0
-0.10279553813919498,-0.2569359776898969,0
-0.09153905979138932,-0.06082700136548546,0
-0.25556637771390756,-0.2334099663254478,0
0.02026641244654834,-0.10131521118389365,0
-0.07466872529923795,-0.1102170129408698,0
0.004195091796466853,-0.09161949052173261,0
-0.3373393832689219,-0.2363427321377168,0
0.036656641722717306,-0.204395279949555,0
-0.16125860091542585,0.32010320719599583,0
-0.13341066080144687,-0.27461739544368763,0
-0.13097792852154627,-0.019808709692770807,0
-0.32827798430372174,0.15446693422519633,0
-0.011217267806117601,-0.009391949482715661,0
-0.01882783664447487,-0.4286376644083159,0
-0.2665844692884593,-0.30942225582107385,0
-0.018785768902740734,-0.28352415619230753,0
-0.28237476398667444,0.030967156247393535,0
-0.2676807874764238,-0.2339472327560628,0
-0.3204052739145812,0.09497362564997262,0
-0.06830033560731437,-0.1473632206172575,0
-0.11761630581889426,-0.11669203830213387,0
-0.13237382768331907,0.21997880250611393,0
-0.13953068142198585,0.20464945309612714,0
-0.24361629382860492,0.3945978598542027,0
-0.4047505719033211,0.31482086683559435,0
-0.31833479979934665,0.057213591204409255,0
-0.06325596641951899,0.019147261639407373,0
-0.2560081138519577,0.28729619370805204,0
-0.34728171430578614,0.07242678150695143,0
0.0057671735764133454,-0.08859918659053248,0
-0.051246449113032555,0.23333189352193584,0
0.02140373695358885,0.13907496283777834,0
-0.26846534545699763,0.11416485176582934,0
-0.18508249836469476,0.002081196498032975,0
-0.04010484611558585,0.11720795478340267,0
0.06430027055568185,-0.19769623027266622,0
-0.0013517800484041434,0.15170096134005198,0
-0.2662426739595857,0.057382859510746106,0
-0.052696071210658904,0.1040891508909718,0
-0.11309827869128018,0.277983308748616,0
-0.13703612203231938,-0.14042316251867687,0
-0.35354200356110055,0.22311392363644617,0
-0.03743186150299595,0.17796982015662444,0
-0.03008786555686872,-0.24319599074210924,0
-0.13707661662328072,-0.39574021361647355,0
-0.10134646122989842,-0.1376724155279988,0
0.058081545722857036,-0.3599727450602725,0
-0.02894478557924996,-0.3003650167684369,0
-0.03253495004148651,0.02363753112783211,0
-0.1611414532351564,-0.2293758675438057,0
-0.28813386647888345,0.14177967538146194,0
-0.23891809066672118,0.032679939207522525,0
-0.25549561264223,-0.0295172141738068,0
0.01722764410362032,-0.41541191988083337,0
-0.12172804609655259,-0.29934399506945486,0
-0.40102732486115594,0.011015435099758945,0
-0.13261173324225867,-0.12171114903461688,0
-0.0961438089162972,0.26266592447787035,0
-0.038073807576175615,-0.26008040742105165,0
